"","X210","X4","X33","M287","X220","X9","X416","X29","X212","X218","X22","X43","X401","X24","X396","X217","X205","X391","X12","X211","X5","X403","M97","X34","X50","X45","M94","X21","X46","X7","X214","X215","X25","X399","X201","M288","X48","X392","M98","X203","X405","X32","X17","X42","X19","X8","X207","X417","X208","X411","M95","X404","X397","X30","M96","X20","X47","X27","X418","X393","M92","M286","X204","X412","X400","M93","X44","M292","X38","X18","X11","X395","X36","X14","X10","M293","X419","X15","X398","X2","X26","X41","X40","X216","X49","M294","X413","X415","X209","M91","X420","M99","X37","X206","X13","X402","X394","X23","X35","X3","X202","X219","X28","X39","X414","X213"
"bOtu2407",0,0,0,0,0.000157315154693235,5.03676840938854e-05,0,0.000547726933227107,0,0,4.6935135642542e-05,0,0,0.000316770748484026,0,0,4.47367243770411e-05,0.000223453700393279,0,4.40005280063361e-05,8.79352796341892e-05,0,8.61511953478355e-05,0,0.000289663163121741,0.000328960894773634,0,0,0.00093533956893046,0.000323232323232323,0.000160894573830498,0,0,0,0.000112866817155756,3.73831775700935e-05,0.000372772683217774,0,0.000296493958935587,0.000111152278621712,0,0.000110342798293365,7.35537494023758e-05,0.000475737392959087,0.000142954147457203,0.000495557679374181,0.000105741778576716,3.52001126403604e-05,6.97617635773832e-05,0.000243486729973216,0,0,0,0.000135781934213653,0,3.37427453097584e-05,0.000168372844827586,0.000267916945746818,9.90229733298125e-05,0,3.25902750619215e-05,0,0.000160487883164821,0,0,0.000190288922013257,0.000125411506505722,6.26272115234069e-05,0.000250273736899734,0.00031280302793331,6.15972158058456e-05,0,0.00039524489982062,0.000691916609006949,0.000268280323128745,0,0.000177111314461139,0.00011743291644648,0,2.87554635380722e-05,0.00062769265884904,8.51933889930141e-05,0.000281952237291003,8.39184312847912e-05,0.000555509263116963,0,0.000163456561418803,0.000237837266457018,5.27620957104416e-05,0.000157973723703957,0.000131016953593795,0.000310277957336781,0.000561081356796736,0,0.000247586036147561,0,0,7.17617509867241e-05,7.16246866419959e-05,0.000114839569121937,0.000135792689826864,0,0.000188832448968031,0.000490066724469409,0.000121437121593255,3.17087865047405e-05
"bOtu2416",0,0,0.00135401280157558,0,0.000839014158363922,0,0,0.000248966787830503,0,4.7290267662915e-05,0.00046935135642542,0.000185795903200334,0.000136830102622577,9.05059281382931e-05,0.000180277627546421,0.000179010964421571,0,0.000759742581337147,0,4.40005280063361e-05,0,8.70170553428472e-05,8.61511953478355e-05,0.000250125062531266,0.00037242406687081,0.000411201118467042,0,0.000447773345273956,0.000122000813338756,0,0,3.97677563031894e-05,0.000347302616346376,0.000191725142835231,0,3.73831775700935e-05,0.00014910907328711,0,0,0,3.69467228256854e-05,0.00165514197440047,0,0.00274463880553319,0,0,0,0,0,0.000104351455702807,0,3.4056465619998e-05,0.000135948067838086,0.000237618384873893,0.0012499577716969,0,0.000336745689655172,0.000167448091091762,0,3.29207268896497e-05,3.25902750619215e-05,3.22736808132968e-05,0,0,0.000477023374145333,6.34296406710856e-05,0.000156764383132152,0,0,0,0,0.000153426002638927,3.04034538323554e-05,0,0,2.95490810235802e-05,0,0,0.000519510505656892,2.87554635380722e-05,0.000855944534794145,0.000198784574317033,8.45856711873009e-05,0,0.000222203705246785,0,0,2.64263629396686e-05,0,0,0,0,2.55036980362153e-05,0,0,2.46293286045022e-05,0.000845124837011639,0.000191364669297931,0.00181449206159723,0,2.26321149711441e-05,0,0.000207715693864834,7.53948806876013e-05,0,0.000348796651552145
"bOtu2426",0,0,0.000430822255046775,0.000516617874978474,0,0,0,0.000199173430264403,0,0,0.000610156763353046,0.000139346927400251,0.000410490307867731,9.05059281382931e-05,0.000135208220659816,0,0,4.46907400786557e-05,0,0,0,0.000261051166028542,8.61511953478355e-05,0.00016675004168751,0,4.11201118467042e-05,0,4.07066677521778e-05,0,0,0,3.97677563031894e-05,0.000154356718376167,0,0,3.73831775700935e-05,0.000260940878252442,0.000259518778037297,3.70617448669483e-05,7.41015190811412e-05,0.000258627059779798,0.000220685596586729,0,0.000182975920368879,0,3.53969770981558e-05,0,0.000246400788482523,0,0,0,0.000306508190579982,3.39870169595215e-05,0.000169727417767066,0,0,0.000202047413793103,0.000167448091091762,0.000132030631106417,0.000230445088227548,0.000228131925433451,0.0010004841052122,0,0,0,0.000285433383019885,0.000125411506505722,0.000187881634570221,0.000312842171124668,6.25606055866621e-05,0,9.20556015833563e-05,0,6.01666616527782e-05,0,0.000147745405117901,0.000118074209640759,2.935822911162e-05,0,0,0.000114125937972553,0.000567955926620094,5.63904474582006e-05,0,2.77754631558481e-05,0,0,0,0,0.000131644769753298,0.000288237297906349,0.000336134453781513,2.55036980362153e-05,0,0,0.000270922614649525,0.000362196358719274,0.000693696926204999,0.000262623851020652,0,0,0,0.000264365428555243,0.000131941041203302,1.73481602276079e-05,3.17087865047405e-05
"bOtu2437",9.74563882662509e-05,0,0.000307730182176268,0,0,0,0,4.97933575661007e-05,0,0,0.000140805406927626,0.000139346927400251,0,0.000226264820345733,0,0.000268516446632356,0.000178946897508164,0,0,0.000176002112025344,0,4.35085276714236e-05,8.61511953478355e-05,0.000208437552109388,0.000124141355623603,0.000164480447386817,4.10290075083084e-05,0.000447773345273956,0.000162667751118341,0.000202020202020202,0.000120670930372873,0.000119303268909568,0.000115767538782125,0,3.76222723852521e-05,0.000224299065420561,3.72772683217774e-05,3.70741111481852e-05,3.70617448669483e-05,0.000111152278621712,0,0.00014712373105782,0.000147107498804752,0.000219571104442655,0.000214431221185805,3.53969770981558e-05,3.52472595255719e-05,0,6.97617635773832e-05,0,0,0,0,0.00010183645066024,6.75652849565893e-05,0.000438655689026859,6.73491379310345e-05,0.000267916945746818,0,0,3.25902750619215e-05,0.000871389381959012,6.41951532659284e-05,0,3.18015582763555e-05,0,0.000344881642890735,0,6.25684342249335e-05,0.00031280302793331,0.000123194431611691,0,0.000212824176826488,0.000240666646611113,0.000387516022297076,8.86472430707405e-05,2.95185524101898e-05,0,0,2.87554635380722e-05,0.000114125937972553,0.000255580166979042,0.000169171342374602,0.000111891241713055,0.000194428242090937,0,0,0,2.63810478552208e-05,0,2.6203390718759e-05,2.58564964447317e-05,5.10073960724305e-05,0,0.000173310225303293,4.92586572090045e-05,0,0.000741538093529482,0.000143249373283992,0.000436390362663359,0.000339481724567161,8.90511598913576e-05,0.000132182714277621,0.000282730802578505,0,9.51263595142214e-05
"bOtu244",0,0,6.15460364352536e-05,0,0,0.00589301903898459,0,0,4.76031798924168e-05,4.7290267662915e-05,0.00173660001877405,0,0,4.52529640691465e-05,0.000225347034433027,0,0.000178946897508164,0,0.000803284541235273,4.40005280063361e-05,0.000483644037988041,0.000826662025757048,4.30755976739177e-05,0,0,0.000164480447386817,0,0,0.000122000813338756,4.04040404040404e-05,0,0,0,0.000115035085701139,7.52445447705041e-05,0,0,7.41482222963704e-05,3.70617448669483e-05,0,0.000184733614128427,0,0,3.65951840737759e-05,3.57385368643008e-05,0,0,0,0,6.95676371352047e-05,0,0.000102169396859994,0.0004758182374333,3.39454835534132e-05,0,0,0,0.000133958472873409,0,0,0,0,0,0.000512377109552631,0.0002862140244872,0.000126859281342171,0,0,6.25684342249335e-05,0,0,9.20556015833563e-05,3.04034538323554e-05,0,0,0,0,0,0.00023089355806973,0.000115021854152289,0,0,0,0,0,0.000109923328478386,0.000299670362601139,2.64263629396686e-05,0,0,0,5.17129928894635e-05,0,0,0,0.000344810600463031,2.41464239146182e-05,4.78411673244827e-05,7.16246866419959e-05,0,0,0,1.88832448968031e-05,0.000245033362234704,0.000156133442048471,0
"bOtu2445",0.000682194717863756,0,6.15460364352536e-05,0,0.000419507079181961,0.000151103052281656,0,0,0.00014280953967725,4.7290267662915e-05,4.6935135642542e-05,0,0,4.52529640691465e-05,9.01388137732107e-05,0.000581785634370105,0,8.93814801573114e-05,0,0.000396004752057025,0,8.70170553428472e-05,4.30755976739177e-05,0,0.000248282711247207,4.11201118467042e-05,0,0,4.06669377795852e-05,0.000363636363636364,4.02236434576244e-05,0.000318142050425515,0,0.000115035085701139,0.000112866817155756,7.47663551401869e-05,0.000223663609930664,3.70741111481852e-05,0.000111185234600845,0,7.38934456513707e-05,3.67809327644549e-05,0.000294214997609503,3.65951840737759e-05,0.000285908294914406,0.000283175816785247,0.000105741778576716,0,0.000383689699675608,0.000104351455702807,0,6.81129312399959e-05,0.000101961050878564,0.000169727417767066,0.000168913212391473,0.000101228235929275,3.36745689655172e-05,3.34896182183523e-05,0,0,9.77708251857646e-05,0,6.41951532659284e-05,0,0.000222610907934489,3.17148203355428e-05,0,0,0,0.00031280302793331,0.000246388863223382,0,0.000182420722994132,6.01666616527782e-05,0.000268280323128745,0,0,5.871645822324e-05,0.00023089355806973,2.87554635380722e-05,0,5.67955926620094e-05,5.63904474582006e-05,0.000111891241713055,2.77754631558481e-05,0,0.000217942081891737,2.64263629396686e-05,2.63810478552208e-05,0,0,0.000206851971557854,0.000102014792144861,0,0.000371379054221342,2.46293286045022e-05,2.41464239146182e-05,7.17617509867241e-05,9.54995821893279e-05,2.29679138243873e-05,0.000181056919769152,0.000222627899728394,5.66497346904092e-05,1.88487201719003e-05,6.93926409104314e-05,0.000237815898785553
"bOtu2448",0,0,0.000307730182176268,0,5.24383848977451e-05,5.03676840938854e-05,0,0,0.00014280953967725,0,4.6935135642542e-05,4.64489758000836e-05,0,0,0,0,0.000223683621885206,0,0,4.40005280063361e-05,0.000703482237073514,0,0.00038768037906526,0,4.13804518745345e-05,0.000246720671080225,8.20580150166168e-05,4.07066677521778e-05,4.06669377795852e-05,4.04040404040404e-05,0,3.97677563031894e-05,7.71783591880837e-05,0,7.52445447705041e-05,0.000261682242990654,0.000223663609930664,0,0.000185308724334742,0.000148203038162282,0,0,0.000147107498804752,0.000365951840737759,0.000142954147457203,0.000176984885490779,3.52472595255719e-05,0.000281600901122884,3.48808817886916e-05,3.47838185676024e-05,0.0004160022186785,0,0,0.00010183645066024,0,0,0.000101023706896552,6.69792364367046e-05,9.90229733298125e-05,0,6.5180550123843e-05,0,0.000160487883164821,0,0,3.17148203355428e-05,0.000219470136385013,0,0.000218989519787267,3.1280302793331e-05,0.000184791647417537,0,0.000425648353652975,6.01666616527782e-05,5.96178495841655e-05,0,0.000147592762050949,0.0002935822911162,0,0.000488842880147228,0.000171188906958829,0.000113591185324019,0.000169171342374602,2.79728104282637e-05,2.77754631558481e-05,0,0.000163456561418803,2.64263629396686e-05,0,0.000184302677654617,2.6203390718759e-05,0.000517129928894635,0.000255036980362153,7.43881574053411e-05,0.000173310225303293,0,0,0.000287047003946896,7.16246866419959e-05,2.29679138243873e-05,0.000181056919769152,0,0.000151065959174425,0.000320428242922306,1.73481602276079e-05,4.75631797571107e-05
"bOtu245",0.000779651106130007,0,0.000800098473658296,0.000114803972217439,0.00010487676979549,0.000302206104563312,0,4.97933575661007e-05,9.52063597848336e-05,0.00056748321195498,0.00023467567821271,0.000185795903200334,0,4.52529640691465e-05,0.000405624661979448,0,8.94734487540822e-05,0.000670361101179836,0,0,0.000527611677805135,0.000391576749042812,0.000258453586043506,0.000583625145906286,0.000455184970619879,0.000123360335540113,0,0.000162826671008711,0.000366002440016267,8.08080808080808e-05,0,0,0,0.000766900571340926,3.76222723852521e-05,0.00011214953271028,0.00014910907328711,0.000667334000667334,0,3.70507595405706e-05,0.000295573782605483,0.000367809327644549,0.000147107498804752,3.65951840737759e-05,7.14770737286015e-05,0.000176984885490779,0,3.52001126403604e-05,0,0.000208702911405614,6.93337031130833e-05,0.000306508190579982,0.000339870169595215,0.00261380223361282,0.000101347927434884,0,6.73491379310345e-05,6.69792364367046e-05,3.30076577766042e-05,0.000888859626020543,0,0.000225915765693077,0.000128390306531857,0.0010567777884523,0.000922245190014311,6.34296406710856e-05,0.000125411506505722,3.13136057617035e-05,0.000312842171124668,3.1280302793331e-05,0.000184791647417537,3.06852005277855e-05,0.000152017269161777,0,5.96178495841655e-05,2.95490810235802e-05,0.000295185524101898,0.00011743291644648,0.000548372200415608,0.000690131124913734,0.000142657422465691,0.000227182370648038,5.63904474582006e-05,0.000195809672997846,0.000249979168402633,0,0.000599340725202278,0.00137417087286277,0.000395715717828312,5.26579079013191e-05,0,0.000103425985778927,7.65110941086457e-05,2.4796052468447e-05,0.000470413468680366,4.92586572090045e-05,0.000724392717438547,0.000502332256907069,0.000859496239703951,0.000206711224419486,0,0,0.000113299469380818,0.000490066724469409,0.000346963204552157,6.34175730094809e-05
"bOtu246",0.000487281941331254,0,0.00116937469226982,0.000746225819413352,0.00010487676979549,5.03676840938854e-05,0.000600300150075037,0.000149380072698302,4.76031798924168e-05,0.000141870802988745,0.000328545949497794,0.000325142830600585,4.56100342075257e-05,0.00144809485021269,0.000405624661979448,4.47527411053927e-05,4.47367243770411e-05,0.000134072220235967,0.000223134594787576,0.000308003696044353,0.000263805838902568,0.000174034110685694,0.000215377988369589,0.000500250125062531,0.000165521807498138,0.000164480447386817,0,0.000569893348530489,0.000610004066693778,0.000161616161616162,0.000120670930372873,3.97677563031894e-05,0.000733194412286795,0.0010736607998773,0.00018811136192626,7.47663551401869e-05,0.000894654439722657,0.000111222333444556,0.00022237046920169,3.70507595405706e-05,0.00048030739673391,0.000478152125937914,0.000294214997609503,0.000512332577032862,0.000285908294914406,0.000247778839687091,0.000140989038102288,0.000598401914886128,3.48808817886916e-05,0.000139135274270409,0.000104000554669625,3.4056465619998e-05,0.0004758182374333,0.000339454835534132,0,6.74854906195168e-05,0.000202047413793103,0.000301406563965171,0.000693160813308688,6.58414537792995e-05,3.25902750619215e-05,0.000677747297079232,0.000128390306531857,0.000160117846735197,0.000477023374145333,0.000666011227046399,0.000125411506505722,0.000876780961327697,0.000406694822462068,0.000125121211173324,0.000400381902737996,0,9.12103614970661e-05,9.02499924791673e-05,0.000119235699168331,0.00121151232196679,0.000737963810254745,0.00041101520756268,0.000577233895174325,0.000373821025994939,0.000285314844931382,0.00048276253762708,0.000253757013561903,2.79728104282637e-05,0.000361081021026026,0.00115419494902306,0.000408641403547007,0.000369969081155361,0.000105524191420883,0,0.000157220344312554,0.000103425985778927,0.000178525886253507,9.91842098737881e-05,0.000346620450606586,4.92586572090045e-05,9.6585695658473e-05,0.000837220428178448,0.000405873224304644,0.000183743310595099,6.78963449134322e-05,6.67883699185182e-05,0.000339898408142455,0.000339276963094206,0.000190829762503686,0.000301233471795034
"bOtu2460",0.000389825553065003,0,0,0,5.24383848977451e-05,0,0,0,0.000285619079354501,0.000141870802988745,0,0,0,0,0,0.000223763705526964,0.000268420346262247,0,4.46269189575152e-05,0.000484005808069697,0,0,8.61511953478355e-05,0,4.13804518745345e-05,0,0.00024617404504985,0,0,8.08080808080808e-05,0.000482683721491493,0.000357909806728704,0,0,0.000677200902934537,0,7.45545366435548e-05,0,3.70617448669483e-05,0.00100037050759541,0,0,0.000257438122908315,0,0.000250169758050105,0.000212381862588935,0.000599203411934722,3.52001126403604e-05,0.000627855872196449,0.000139135274270409,0.000312001664008875,0,0,6.78909671068264e-05,0.000709435492044188,0,0,0,0,0,6.5180550123843e-05,0,0.000802439415824105,0,0,3.17148203355428e-05,0,0,0,0.000125121211173324,0,0,0,0.000120333323305556,0.000149044623960414,0,0.000118074209640759,8.807468733486e-05,0,0,5.70629689862764e-05,0,5.63904474582006e-05,0.000279728104282637,0,0,0,0,0.000342953622117871,0.000184302677654617,5.2406781437518e-05,0.000129282482223659,0,0.000123980262342235,0.000123793018073781,0,0,0,0,0.000367486621190197,0.000611067104220889,0.000333941849592591,5.66497346904092e-05,3.76974403438007e-05,0,0.000158543932523702
"bOtu247",9.74563882662509e-05,6.61331922491899e-05,0.000800098473658296,0.00126284369439183,0.00010487676979549,0.000151103052281656,0.000850425212606303,0.000348553502962705,4.76031798924168e-05,0,0.000985637848493382,0.000789632588601421,4.56100342075257e-05,0.000452529640691465,0.000360555255092843,0,0,4.46907400786557e-05,0.000178507675830061,4.40005280063361e-05,4.39676398170946e-05,0.000174034110685694,0.000258453586043506,0.000458562614640654,0.000206902259372672,0.000328960894773634,0,0.000203533338760889,0.000162667751118341,0.000565656565656566,0,0,0.00042448097553446,0.000268415199969324,0.000150489089541008,0.000635514018691589,0.000335495414895996,0.000222444666889111,0.00022237046920169,3.70507595405706e-05,0.000110840168477056,0.000367809327644549,0.000441322496414255,0.000512332577032862,0.000393123905507309,0.000141587908392623,0,3.52001126403604e-05,0,0.000313054367108421,0,0.000238395259339986,0.000135948067838086,0.000339454835534132,0,0,0.000202047413793103,0.000334896182183523,6.60153155532083e-05,0.000164603634448249,0,0.00125867355171857,6.41951532659284e-05,0.000320235693470394,0.000477023374145333,0.000380577844026514,0.000219470136385013,0.0009080945670894,0.000344126388237134,3.1280302793331e-05,0.00021559025532046,3.06852005277855e-05,0.000243227630658843,0,5.96178495841655e-05,0.00132970864606111,2.95185524101898e-05,0.00032294052022782,0.000375202031863311,0.000143777317690361,8.55944534794145e-05,0.000255580166979042,0.000479318803394705,2.79728104282637e-05,0.000166652778935089,0.000329769985435159,0.000163456561418803,0.000158558177638012,0,0,0.000131016953593795,0.000284421460892049,5.10073960724305e-05,4.9592104936894e-05,0.000148551621688537,0.000147775971627013,0.000265610663060801,0.000908982179165172,0.000405873224304644,0.000206711224419486,9.05284598845762e-05,6.67883699185182e-05,0.000207715693864834,9.42436008595016e-05,0.000173481602276079,0.000190252719028443
"bOtu248",0.000779651106130007,0.000264532768996759,0.00123092072870507,0,0.00152071316203461,0,0,9.95867151322014e-05,0.000476031798924168,0.000141870802988745,0.000375481085140336,0.000418040782200752,0,0,0,0.00317744461848288,0.000671050865655617,0,0.000446269189575152,0.00145201742420909,0,0,0.00180917510230454,0.00129231282307821,0.000579326326243483,0.00139808380278794,0.00180527633036557,4.07066677521778e-05,0.00117934119560797,0.00177777777777778,0.000603354651864366,0.00127256820170206,0,3.83450285670463e-05,0.00112866817155756,7.47663551401869e-05,0.0014910907328711,0,0.00185308724334742,0,0,0.00139767544504929,0.000772314368724946,0.000219571104442655,0.00253743611736535,0.000884924427453895,0.00158612667865073,0,0.00383689699675608,0.000173919092838012,0,0,0,0.000271563868427306,0,0.00222702119044405,0.000505118534482759,0.00107166778298727,0,0,0.000684395776300352,0.000193642084879781,0.000577756379393356,0,3.18015582763555e-05,0.000602581586375313,0.000940586298792914,0,0.000344126388237134,0.00397259845475304,0.00184791647417537,0,0.000881700161138305,0.00345958304503475,0.00318955495275285,2.95490810235802e-05,2.95185524101898e-05,0.00093946333157184,2.88616947587162e-05,0,0.000399440782903934,0.000766740500937127,0.000761271040685708,0.000755265881563121,0.00327750465239008,0,0,0,0.00065952619638052,0.000131644769753298,0,0.00124111182934712,0.000280540678398368,9.91842098737881e-05,0.0042337212181233,0,0,0.000502332256907069,0.00124149456846126,0.00121729943269253,0.00144845535815322,0.000801460439022218,0.000283248673452046,0.00109322576997022,0,0.00239401338110791
"bOtu2481",0.00175421498879252,0,0.000246184145741014,0.00361632512484932,0,0.00075551526140828,5.00250125062531e-05,0.00069710700592541,0,0.00028374160597749,0.000657091898995588,0.000232244879000418,0.00127708095781072,0.000226264820345733,0.00126194339282495,0,0.000178946897508164,0.0012066499821237,0.000178507675830061,0.000264003168038016,0.00175870559268378,0.00104420466411417,0.000301529183717424,0.000208437552109388,0.00206902259372672,0.00028784078292693,8.20580150166168e-05,0.000651306684034845,0.000976006506710045,0.000282828282828283,0.000120670930372873,3.97677563031894e-05,0.000501659334722544,0.00172552628551708,0.000263355906696764,0.000261682242990654,0.000782822634757325,0.000556111667222778,0.000370617448669483,0.000296406076324565,0.000406413951082539,0.000183904663822275,0.000551653120517818,0.000475737392959087,0.00046460097923591,0.000283175816785247,7.04945190511438e-05,0.00077440247808793,6.97617635773832e-05,0.000139135274270409,0.000554669624904666,0.000987637502979941,0.00125751962750229,0.00125598289147629,0.000574304922131009,6.74854906195168e-05,0.000336745689655172,0.000200937709310114,0.000462107208872458,0.000559652357124045,0.000391083300743058,0.000290463127319671,0.000192585459797785,0.00124891920453454,0.00193989505485769,0.00114173353207954,0.000250823013011444,0,0.000563115908024402,0.000250242422346648,0.00055437494225261,9.20556015833563e-05,0.000243227630658843,0.000240666646611113,0.000476942796673324,0,0.00212533577353367,0.00076331395690212,0.0014142230431771,0.00146652864044168,0.000998601957259836,0.000425966944965071,0.000281952237291003,0.000167836862569582,0.000555509263116963,0.000164884992717579,0.00179802217560683,0.00155915541344045,0.000422096765683533,0.000394934309259893,5.2406781437518e-05,0.00103425985778927,0.000408059168579444,0.000272756577152917,0.000594206486754147,0.000270922614649525,0.00055536775003622,0.000382729338595862,0.000501372806493972,0.000620133673258458,0.000430010184451737,0.000200365109755555,0.000830862775459335,0.00103667960945452,0.000884756171608001,0.000396359831309256
"bOtu2486",0.000389825553065003,0,0.000307730182176268,0.000975833763848229,0,0,0,4.97933575661007e-05,0,9.45805353258299e-05,0.000140805406927626,9.28979516001672e-05,0,0,0.000721110510185686,0,0,0,4.46269189575152e-05,8.80010560126721e-05,0,0,0.000172302390695671,8.33750208437552e-05,0.000910369941239758,8.22402236934084e-05,0,4.07066677521778e-05,0.000122000813338756,0.000444444444444444,0,0,0,0.00191725142835231,0,0,0.000111831804965332,0.000111222333444556,0,0.000111152278621712,0,0.00014712373105782,0,7.31903681475518e-05,0.000357385368643008,3.53969770981558e-05,0,3.52001126403604e-05,0,0.000104351455702807,0,0,0.00105359752574517,0.000509182253301198,0,3.37427453097584e-05,3.36745689655172e-05,0.000133958472873409,3.30076577766042e-05,0,0.000162951375309608,0.000484105212199451,3.20975766329642e-05,0.000768565664328946,0.00178088726347591,9.51444610066284e-05,0.000125411506505722,6.26272115234069e-05,0.000281557954012201,0.000625606055866621,0.0010779512766023,0,0.000121613815329421,6.01666616527782e-05,0.000208662473544579,2.95490810235802e-05,0,5.871645822324e-05,0.00118332948510737,0,8.55944534794145e-05,0.000113591185324019,0.000225561789832802,0,0,0,0.000408641403547007,0.000132131814698343,2.63810478552208e-05,0,0,0.000129282482223659,5.10073960724305e-05,0.000198368419747576,0.00126268878435256,2.46293286045022e-05,7.24392717438547e-05,0.000765458677191723,0.000214874059925988,4.59358276487747e-05,6.78963449134322e-05,2.22627899728394e-05,0.000132182714277621,9.42436008595016e-05,0.000260222403414118,7.92719662618512e-05
"bOtu2488",9.74563882662509e-05,0,0,0.000172205958326158,0.000157315154693235,0,5.00250125062531e-05,0.000448140218094906,4.76031798924168e-05,0,0.000187740542570168,0.000232244879000418,0,4.52529640691465e-05,9.01388137732107e-05,0,0.000134210173131123,8.93814801573114e-05,4.46269189575152e-05,0.000132001584019008,0.000439676398170946,0.000217542638357118,0.000258453586043506,4.16875104218776e-05,0.000165521807498138,0.00028784078292693,0.000123087022524925,0.000284946674265245,0.0013826758845059,4.04040404040404e-05,8.04472869152488e-05,7.95355126063787e-05,0.000270124257158293,3.83450285670463e-05,0.000413844996237773,0.000186915887850467,0.000260940878252442,0.000222444666889111,0.00066711140760507,0.000518710633567988,7.38934456513707e-05,7.35618655289098e-05,0.000220661248207127,0.000402547024811535,3.57385368643008e-05,0.000601748610668649,0.000140989038102288,0.000211200675842163,6.97617635773832e-05,0,0.000762670734243916,0.000102169396859994,6.79740339190429e-05,0.000814691605281917,0.000236478497348063,6.74854906195168e-05,0.000774515086206897,0.000301406563965171,0.000231053604436229,9.87621806689492e-05,0.000977708251857646,6.45473616265935e-05,0.000224683036430749,6.40471386940788e-05,6.36031165527111e-05,0.000412292664362056,0.000532998902649318,9.39408172851104e-05,0.000531831690911935,0.000625606055866621,3.07986079029228e-05,3.06852005277855e-05,0.000608069076647107,0.000210583315784724,0.00032789817271291,0,0.000147592762050949,0.00020550760378134,5.77233895174325e-05,0.000201288244766506,0.00102713344175297,0.00048276253762708,0.000479318803394705,2.79728104282637e-05,0.000638835652584507,0,0,0,0.000105524191420883,0.00210631631605276,5.2406781437518e-05,0.00108597285067873,0.000408059168579444,2.4796052468447e-05,7.42758108442684e-05,9.8517314418009e-05,0.000217317815231564,0.000215285252960172,9.54995821893279e-05,9.18716552975493e-05,0.000271585379653729,4.45255799456788e-05,0.000830862775459335,0.00186602329701813,3.46963204552157e-05,0.000507340584075847
"bOtu2494",0,0,0.00116937469226982,0.000287009930543597,0,0,0,0.00069710700592541,0,0,0.000657091898995588,0.000418040782200752,9.12200684150513e-05,0,4.50694068866054e-05,0,8.94734487540822e-05,0,0,0,0,0,0,0.000667000166750042,0.00037242406687081,0.000452321230313746,0,4.07066677521778e-05,0.000691337942252948,0,0,0,3.85891795940418e-05,0,0,0.000261682242990654,0.000260940878252442,0,3.70617448669483e-05,7.41015190811412e-05,0,0.00121377078122701,0,0.000439142208885311,3.57385368643008e-05,0,0,0,6.97617635773832e-05,0,0,0,0.000135948067838086,0.000543127736854612,0,0.000573626670265893,0,0.000837240455458808,0,3.29207268896497e-05,9.77708251857646e-05,0.000710020977892529,0.000128390306531857,0,0.000159007791381778,0.000126859281342171,0.00103464492867221,3.13136057617035e-05,0.000406694822462068,0.000344083330726641,0,0,0.00103371743030008,3.00833308263891e-05,0.000119235699168331,5.90981620471603e-05,0,0,0.000144308473793581,0,0.000827413050301007,0.0011927074459022,0.000394733132207404,0,0.00138877315779241,2.74808321195966e-05,0,0,0,0,0,2.58564964447317e-05,0.000255036980362153,0,2.47586036147561e-05,0,0,0.00131563210142327,0.000429748119851976,0,0.000248953264682585,0,0.00100081197953056,0.000998982169110717,0,0.000729302089609031
"bOtu2501",0,0,6.15460364352536e-05,5.74019861087194e-05,0,0,0,9.95867151322014e-05,0,0,0,0,4.56100342075257e-05,0,0,0,0,0.000446907400786557,0,0,0,0.000348068221371389,0,8.33750208437552e-05,0.000165521807498138,4.11201118467042e-05,0,0,8.13338755591704e-05,0,0,0,3.85891795940418e-05,0,0,0,0.000335495414895996,0.000889778667556445,0,0,0.00107145496194488,0.000110342798293365,0,0.000329356656663983,0,0,0,0.000176000563201802,0,0,0,0.000442734053059973,0,3.39454835534132e-05,0,0,0,3.34896182183523e-05,9.90229733298125e-05,0.000987621806689492,9.77708251857646e-05,0.000161368404066484,0,0,0,0.000348863023690971,3.13528766264305e-05,0.000438390480663848,0.000156421085562334,0,0,0.000306852005277854,0,0,0,0.00150700313220259,0.000118074209640759,0,0,2.87554635380722e-05,0.000256783360438244,8.51933889930141e-05,2.81952237291003e-05,0,8.33263894675444e-05,0,0,0,0,7.89868618519786e-05,7.8610172156277e-05,0,0.000204029584289722,0,0,0.000344810600463031,0.00082097841309702,2.39205836622414e-05,0,0,0,0,0.000113299469380818,5.6546160515701e-05,0,3.17087865047405e-05
